run_id,run_at_utc,tool_built_at_utc,job,category,set_kind,pdf,issue_date,issue_date_from_name,bytes,pages,plan_sheets,sheets_written,sheets_failed,sheets_not_plan,assembly_cards,storeys_read,has_model,model_error,sheets_placed,storeys_built,walls,columns,floors,storeys_with_plate,seconds,error,yardstick,yardstick_storeys,shared_storeys,frame_from_grids,frame_support,ours_compared,ours_median_mm,ours_within_100,theirs_compared,theirs_within_100,yardstick_note,yardstick_edb,yardstick_written,yardstick_age_days,plates_ours_sqft,plates_hers_sqft,plates_under_half,plates_beyond_sqft,thickness_storeys,thickness_agree,openings_hers,openings_hers_we_have
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","30997-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\30997-01 (The Quince – Bankers Hill, San Diego CA)\05 Stickfile\30997-01 2026-09-01 The Quince Stickfile SSI-014.pdf","2026-09-01","True","33219026","83","58","56","0","25","0","23","True",,"24","23","686","656","32","22","1883.3343631",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31001-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31001-01 (4th & Ash, San Diego)\05 Stickfile\31009-01 2022-02-15 4th & Ash Sewer Pipe Protection Design Stickfile.pdf","2022-02-15","True","6606329","15","0","0","0","15","0","0","False","no plan sheet with structure on it",,,,,,,"9.8917546",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31003-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31003-01 (Sendero Apartments, San Diego CA)\05 Stickfile\31003-01 2022-05-26 Sendero Struct Stickfile.pdf","2022-05-26","True","6978904","29","12","12","0","17","0","0","True",,"0","7","984","241","24","7","296.561448",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31003-01.e2k","2","2","False","52","63","1.2830548217422018","52","107","52","frame from column registration, no shared grid labels (0 X / 0 Y): 52 of 82 of our columns within 100 mm of one of theirs after it; 19 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L1 10, L2 9; 988 sq ft of our plates stand beyond her model's footprint on their storey (a plate whose centroid is more than 1.5 m past her outermost column) and are not judged: L2 988","\\Kor-fs01\Projects\Projects\03 Residential\31003-01 (Sendero Apartments, San Diego CA)\02 Engineering\02 Lateral Design\01 ETABS Models\31003-Sendero-20220521.EDB","2026-02-20","-1366","33124.68660477768","68066.92093936153","1","988.4668944162537","2","1","10","6"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31004-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31004-01 (UBC Lot 6 – UBC, Wesbrook Place)\05 Stickfile\31004-01 - 2025-02-06-UBC Lot 6 - stickfile (up to SSI-04).pdf","2025-02-06","True","23683724","49","24","25","0","25","0","23","True",,"19","28","807","807","26","20","505.4991765",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31005-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31005-01 (First & Beech, San Diego, California)\05 Stickfile\31005-01 2025-06-13  1ST & BEECH Stickset CC#5.pdf","2025-06-13","True","13706395","55","30","55","0","25","0","0","True",,"25","24","204","103","14","8","665.3583805",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31005-01.e2k","23","9","True","0","40","3934.1106705566986","0","163","0","63 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L10 10, L1 10, L7 9, ROOF 6, L5 6, L4 6, L9 5, L8 5, L17 3, L6 3; 30,027 sq ft of our plates stand beyond her model's footprint on their storey (a plate whose centroid is more than 1.5 m past her outermost column) and are not judged: L9 8,419, L7 8,116, L6 8,116, ROOF 5,375","\\Kor-fs01\Projects\Projects\03 Residential\31005-01 (First & Beech, San Diego, California)\02 Engineering\02 Lateral Design\01 ETABS MODELS\31005-1stBeech\31005 1st Beech -DE - 2022-09-02.EDB","2022-11-18","938","8034.537441170168","75693.53985907127","8","30026.5851401181","1","1","61","26"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31006-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31006-01 (53A RF Apartments, Langley B.C)\05 Stickfile\31006-01 2025-08-28 53A RF Apartments Stickfile.pdf","2025-08-28","True","14280528","35","18","18","0","17","0","0","True",,"0","6","602","61","18","6","474.746837",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31006-01.e2k","2","1","False","7","11","2.0332191999987117","7","9","7","frame from column registration, no shared grid labels (0 X / 0 Y): 7 of 29 of our columns within 100 mm of one of theirs after it; 18 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L2 18; 24,125 sq ft of our plates stand beyond her model's footprint on their storey (a plate whose centroid is more than 1.5 m past her outermost column) and are not judged: L2 24,125",,,,"22033.32740949255","6806.610765064453","0","24125.195355800533","1","0","1","0"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31007-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31007-01 (Springer & Douglas Burnaby BC)\05 Stickfile\31007-01 2026-02-13 Springer & Douglas Str Stickfile.pdf","2026-02-13","True","31169493","66","38","54","0","28","0","55","True",,"29","55","374","587","23","22","1155.9005377",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31009-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31009-01 (Pegasus – 2504 C Street, San Diego CA)\05 Stickfile\31009-01 2026-08-21 Pegasus Stickset with CC3.pdf","2026-08-21","True","20004346","56","28","29","0","28","0","0","True",,"17","9","279","497","8","8","585.2193675",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31009-01.e2k","8","7","False","132","422","213.597006093565","132","349","132","frame from column registration, no shared grid labels (0 X / 0 Y): 132 of 439 of our columns within 100 mm of one of theirs after it; 17 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L2 7, L8 4, L3 2, L7 1, L6 1, L5 1, L4 1","\\Kor-fs01\Projects\Projects\03 Residential\31009-01 (Pegasus – 2504 C Street, San Diego CA)\02 Engineering\02 Lateral Design\01 ETABS Models\Diaphragm\31009-01 Full 2022-10-03 Diaphragm -L2.EDB","2022-10-06","1415","100507.01132655067","113316.20946621454","1","0","6","5","29","12"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31013-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31013-01 (55 West Hastings St Vancouver)\05 Stickfile\31013-01 2026-04-17 - 55 West Hastings Stickfile.pdf","2026-04-17","True","2969158","26","9","9","0","17","0","11","True",,"9","12","143","77","4","4","33.3172153",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31014-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31014-01 (11655 Fraser St - FIG Maple Ridge)\05 Stickfile\31014-01 2023-10-24 Fraser St Stickfile.pdf","2023-10-24","True","26946871","47","15","15","0","32","0","0","True",,"0","6","660","74","18","6","451.9760906",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31015-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31015-01 (4400 Fraser Street)\05 Stickfile\31015-01 2025-03-20 4400 Fraser Street Stickfile.pdf","2025-03-20","True","4338182","32","13","13","0","19","0","0","True",,"12","10","815","220","17","10","208.3274392",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31016-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31016-01 (Tower 999 National City Blvd)\05 Stickfile\31016-01 2024-11-22 Tower 999 Arch. CAD Stickfile.pdf","2024-11-22","True","113107","9","0","0","0","9","0","0","False","no plan sheet with structure on it",,,,,,,"3.151153",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31016-01.e2k",,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31017-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31017-01 (Langford Central Victoria Cast-in-Place)\05 Stickfile\31017-01 - 2026-04-02 - Langford Central - Stickfile-SSI#1.pdf","2026-04-02","True","5758469","56","30","32","0","26","0","11","True",,"26","31","589","1034","37","26","222.1973168",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31017-01.e2k","26","23","False","176","653","189.58688224663135","176","640","176","frame from column registration, no shared grid labels (0 X / 0 Y): 176 of 683 of our columns within 100 mm of one of theirs after it; 30 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L1 20, L2 5, L3 3, L6 2; 13,408 sq ft of our plates stand beyond her model's footprint on their storey (a plate whose centroid is more than 1.5 m past her outermost column) and are not judged: L23 6,704, L24 6,704",,,,"227330.56842459776","347987.0939153248","2","13407.819999999985","22","1","54","19"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31019-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31019-01 (3528-3536 E Hastings St.)\05 Stickfile\31019-01 - 2025-02-24 - 3258 E Hastings - Structural Stickfile.pdf","2025-02-24","True","7311184","43","0","0","0","43","0","0","False","no plan sheet with structure on it",,,,,,,"132.852024",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31020-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31020-01 (Vista Lane Apartments San Diego CA)\05 Stickfile\31020-Vista Lane Struc Struct Stickfile 2024-01-06.pdf","2024-01-06","True","5017317","31","6","6","0","25","0","0","True",,"6","1","402","23","7","1","176.2813715",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31023-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31023-01 (5650 Beresford Street Burnaby)\05 Stickfile\31023-01 2025-02-12 5650 Beresford Street Stickfile.pdf","2025-02-12","True","2811257","31","10","10","0","21","0","0","True",,"8","4","176","38","8","4","132.434042",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31024-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31024-01 (2152 & 2172 Douglas Road)\05 Stickfile\31024-01 2026-04-15 Project BROOKRIDGE Stickfile.pdf","2026-04-15","True","4280874","21","6","6","0","15","0","0","True",,"6","4","213","48","5","4","66.4916646",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31029-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31029-01 (7 Prefabricated Homes Phase 1 Saanich BC)\05 Stickfile\31029 2022-11-18 7 Prefabricated Homes Phase 1 Saanich BC Stickfile.pdf","2022-11-18","True","2925174","8","2","5","0","6","0","0","True",,"0","2","10","1","1","1","18.0274862",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31029-01.e2k","1","0","False","0","0",,"0","0","0",,"\\Kor-fs01\Projects\Projects\03 Residential\31029-01 (7 Prefabricated Homes Phase 1 Saanich BC)\02 Engineering\02 Lateral Design\01 ETABS Models\31029 - Crane Beam.EDB","2022-11-22","-4","0","0","0","0","0","0","0","0"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31032-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31032-01 (The Lydia 219 E 24 Ave - Prev 3970-3995)\05 Stickfile\31032-01 2025-09-25 The Lydia Stickfile - Final Design Drawings.pdf","2025-09-25","True","5566712","31","11","15","0","20","0","0","True",,"15","8","514","99","10","8","123.2128707",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31032-01.e2k","3","3","False","44","64","37.19014977774941","44","52","44","frame from column registration, no shared grid labels (0 X / 0 Y): 44 of 89 of our columns within 100 mm of one of theirs after it; 25 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L2 23, L1 2","\\Kor-fs01\Projects\Projects\03 Residential\31032-01 (The Lydia 219 E 24 Ave - Prev 3970-3995)\02 Engineering\02 Lateral Design\01 ETABS Models\31032-Lydia-FULL.EDB","2023-06-08","840","30906.244535069072","37332.50725975775","0","0","3","1","8","2"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31036-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31036-01 (4355 Maywood Street Burnaby)\05 Stickfile\31036-01 2023-07-02 Maywood Stickfile.pdf","2023-07-02","True","4246848","18","0","0","0","18","0","0","False","no plan sheet with structure on it",,,,,,,"883.9749891",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31037-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31037-01 (Bagshaw 187 & 193 Parksville BC)\05 Stickfile\31037-01 2024-06-03 - Bagshaw - Stickfile.pdf","2024-06-03","True","15857099","31","9","9","0","22","0","0","True",,"5","4","49","438","9","4","550.2184973",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31037-01.e2k","2","2","False","88","108","1.7454318806530904","88","86","84","frame from column registration, no shared grid labels (0 X / 0 Y): 88 of 115 of our columns within 100 mm of one of theirs after it; 7 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L1 6, L2 1; 9,111 sq ft of our plates stand beyond her model's footprint on their storey (a plate whose centroid is more than 1.5 m past her outermost column) and are not judged: L1 4,556, L2 4,556","\\Kor-fs01\Projects\Projects\03 Residential\31037-01 (Bagshaw 187 & 193 Parksville BC)\02 Engineering\02 Lateral Design\01 ETABS Models\SG\31037-01 Full_Model_SG.EDB","2023-05-25","375","25390.472760500194","64394.92661132091","1","9111.478637280063","2","0","2","1"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31039-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31039-01 (Sky Living 100A Ave & 138 A St Surrey)\05 Stickfile\31039-01 2026-09-22 skyliving Stickfile.pdf","2026-09-22","True","23370616","68","39","40","0","29","0","34","True",,"20","35","415","797","23","7","1070.9044574",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31039-01.e2k","3","0","False","0","0",,"0","0","0",,"\\Kor-fs01\Projects\Projects\03 Residential\31039-01 (Sky Living 100A Ave & 138 A St Surrey)\02 Engineering\02 Lateral Design\01 ETABS Models\AEM\31039 EQ - TH-B - CASE1.EDB","2025-06-03","476","0","0","0","0","0","0","0","0"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31040-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31040-01 (Multi Family Development 24th Ave Surrey)\05 Stickfile\31040-01 2025-10-17 24th Ave Surrey Stickfile.pdf","2025-10-17","True","4422017","36","16","20","0","20","0","0","True",,"17","5","519","142","15","5","223.6636233",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31041-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31041-01 (Weave Seniors Campus 175A St Surrey)\05 Stickfile\31041-01 2024-08-26 Weave Seniors Campus Stickfile.pdf","2024-08-26","True","3049159","13","2","2","0","11","0","0","True",,"1","1","424","0","3","1","134.6529644",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31041-02","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31041-02 (Weave Phase 2 (SW) Condominium Bldg)\05 Stickfile\31041-02 2023-11-08 Weave Phase 2 - Stickfile.pdf","2023-11-08","True","6337167","29","11","11","0","18","0","0","True",,"11","8","472","128","13","8","240.5121956",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31042-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31042-01 (5257 Kersland Dr Vancouver)\05 Stickfile\31042-01 2025-09-03 - Rhodes - Stickfile.pdf","2025-09-03","True","4155712","29","11","11","0","18","0","0","True",,"7","7","749","85","14","6","205.1364158",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31044-02","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31044-02 (Coronation Heights Sales Centre)\05 Stickfile\31044 2024-11-06 Coronation Sales Centre Stickfile.pdf","2024-11-06","True","758891","6","2","2","0","4","0","0","True",,"2","1","102","38","2","1","18.9423645",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31048-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31048-01 (270 Riverside Drive Penticton)\05 Stickfile\31048-01 2026-04-22 270 Riverside Drive Stickfile.pdf","2026-04-22","True","14134778","56","36","36","0","20","0","0","True",,"6","7","1880","1124","27","7","512.1699354",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31048-01.e2k","2","2","False","74","234","1552.9080239504474","74","240","74","frame from column registration, no shared grid labels (0 X / 0 Y): 74 of 283 of our columns within 100 mm of one of theirs after it; 49 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L3 25, L2 24","\\Kor-fs01\Projects\Projects\03 Residential\31048-01 (270 Riverside Drive Penticton)\02 Engineering\02 Lateral Design\01 ETABS Models\31048-Penticton-FULL.EDB","2023-04-24","1094","51296.26292083324","150100.47979828058","2","0","2","0","7","0"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31052-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31052-01 (5337 5387 Willow St Vancouver)\05 Stickfile\31052-01 2025-06-18 Willow St Stickfile.pdf","2025-06-18","True","3278591","18","6","6","0","12","0","0","True",,"5","4","645","86","9","4","141.3262715",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31053-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31053-01 (3233–3245 Fraser St Vancouver)\05 Stickfile\31053-01 - 2026-09-17- 3233 - 3245 Fraser St - Stickfile.pdf","2026-09-17","True","18752430","33","17","31","0","16","0","19","True",,"17","21","304","580","21","20","329.9823541",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31053-01.e2k","19","18","False","131","466","303.70619334611274","131","384","131","frame from column registration, no shared grid labels (0 X / 0 Y): 131 of 573 of our columns within 100 mm of one of theirs after it; 107 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L4 36, L6 35, L5 35, ROOF 1; 180,363 sq ft of our plates stand beyond her model's footprint on their storey (a plate whose centroid is more than 1.5 m past her outermost column) and are not judged: L3 64,534, L5 57,262, L4 57,262, L1 653, L2 653","\\Kor-fs01\Projects\Projects\03 Residential\31053-01 (3233–3245 Fraser St Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models\31053-01 EQ_LB_SG_02.EDB","2024-11-03","683","116363.45174472507","158263.18232285068","5","180362.8216541743","14","11","42","19"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31057-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31057-01 (Dart Hills Site 7 Surrey Lot 1)\05 Stickfile\31057-01 2026-09-08 Grandview Site 7 Stickfile (KW comments).pdf","2026-09-08","True","10492024","32","1","1","0","31","0","0","True",,"0","1","0","0","0","0","196.1152652",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31064-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31064-01 (128 E 8th Ave New Westminster)\05 Stickfile\31064-01 2026-04-08 128 E 8th Ave - Stickfile.pdf","2026-04-08","True","4761144","36","19","34","0","17","0","0","True",,"30","3","979","71","26","3","279.6537576",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31064-01.e2k","2","1","False","1","1","0","1","14","1","frame from column registration, no shared grid labels (0 X / 0 Y): 1 of 17 of our columns within 100 mm of one of theirs after it; 16 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L2 16; 19,028 sq ft of our plates stand beyond her model's footprint on their storey (a plate whose centroid is more than 1.5 m past her outermost column) and are not judged: L2 19,028","\\Kor-fs01\Projects\Projects\03 Residential\31064-01 (128 E 8th Ave New Westminster)\02 Engineering\02 Lateral Design\01 ETABS Models\31064-01 ETABs Model Local Names 2026-03-25.EDB","2026-03-26","13","4536.3750000000255","21180.805566244475","1","19027.81645854233","1","0","10","10"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31065-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31065-01 (5350 5430 Heather Street Vancouver)\05 Stickfile\31065-01 - 2026-08-26 - 5380-Heather Street - Stickfile (up to SSI-04)-OAP.pdf","2026-08-26","True","16809670","73","40","51","0","33","0","23","True",,"26","24","795","1190","53","22","3208.7691975",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31065-01.e2k","22","21","False","521","622","25.306233597702274","521","594","516","frame from column registration, no shared grid labels (0 X / 0 Y): 521 of 1168 of our columns within 100 mm of one of theirs after it; 546 of our columns stand beyond her model's footprint on their storey (more than 1.5 m past her outermost column) and are not judged: L2 66, L4 54, L3 54, L5 41, L19 23, L18 23, L17 23, L16 23, L15 23, L14 23, L13 23, L12 23, L11 23, L10 23, L9 23, L8 23, L7 23, L6 23, P2 5, ROOF 2, L1 1, P1 1; 88,806 sq ft of our plates stand beyond her model's footprint on their storey (a plate whose centroid is more than 1.5 m past her outermost column) and are not judged: L3 10,952, L4 10,817, L18 6,982, L16 6,982, L14 6,982, L12 6,982, L10 6,982, L8 6,982, L6 6,982, L19 6,665, L2 4,749, L1 908, P1 908, P2 908, L17 671, L15 671, L13 671, L11 671, L9 671, L7 671",,,,"246647.75625559335","291705.4964806021","1","88805.77276904049","20","18","109","62"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31066-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31066-01 (18758 72nd Ave Surrey)\05 Stickfile\31066-01 2024-07-31 72nd Ave Surrey Square Nine WF Stickfile.pdf","2024-07-31","True","3292831","21","15","15","0","6","0","0","True",,"8","7","884","21","11","7","239.7492442",,"C:\Users\ilalonde\AppData\Local\Temp\kor-drawings\yardsticks\31066-01.e2k","4","0","False","0","0",,"0","0","0",,"\\Kor-fs01\Projects\Projects\03 Residential\31066-01 (18758 72nd Ave Surrey)\02 Engineering\02 Lateral Design\01 ETABS Models\31066-01 2024-06-06 Full Model DL.EDB","2024-06-07","54","0","0","0","0","0","0","0","0"
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31067-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31067-01 (Phase 2 Vista Lane Apartments San Ysidro)\05 Stickfile\31067-01 2025-01-08 Phase 2 Vista Lane Stickfile.pdf","2025-01-08","True","4348872","27","4","4","0","23","0","0","True",,"4","1","182","6","0","0","122.4473874",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31073-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31073-01 (144 West 21st Street North Vancouver)\05 Stickfile\31073-01 2026-05-11 144 West 21st Stickfile.pdf","2026-05-11","True","4390378","25","8","8","0","17","0","0","True",,"8","6","636","42","12","6","277.7760646",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31074-01","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31074-01 (Wildwood District of West Vancouver BC)\05 Stickfile\31074-01 2024-07-09 Wildwood District Stickfile - Copy.pdf","2024-07-09","True","8686284","29","15","22","0","14","0","0","True",,"14","4","72","105","6","3","72.3408472",,,,,,,,,,,,,,,,,,,,,,,
"b4f04196-8795-4b00-9bba-b4176aad90ac","2026-09-23T06:11:48.4328101Z","2026-09-23T06:10:07.5744529Z","31075-02","03 Residential","structural","\\Kor-fs01\Projects\Projects\03 Residential\31075-02 (10055 89 Whalley Blvd Surrey Phase 2)\05 Stickfile\31075-01 2024-04-09 Tangerine Twr 2 Stickfile.pdf","2024-04-09","True","767950","18","18","18","0","0","0","0","True",,"18","38","587","907","37","37","19.5915835",,,,,,,,,,,,,,,,,,,,,,,
